order_id,customer_id,order_date,total_amount,payment_method,shipping_country
5776098,954882,2025-01-14,414.34,Cash,Bhutan
6625739,318766,2024-01-26,5341.09,Bank Transfer,Namibia
5407600,1324209,2023-11-11,712.48,PayPal,El Salvador
160317,534566,2023-07-07,1904.74,Credit Card,Congo
730935,1076241,2023-03-16,193.3,Bank Transfer,Cape Verde
1547136,1318797,2023-06-01,5285.88,Cash,El Salvador
7377157,1618817,2024-05-13,1468.0,PayPal,Philippines
7619807,992334,2022-03-19,235.88,Bank Transfer,Cocos (Keeling) Islands
3271331,1393652,2023-05-02,1692.06,Cash,Uruguay
5280493,78574,2022-10-26,3541.08,Bank Transfer,Germany
3990106,1264513,2022-10-25,4626.29,PayPal,Australia
5795802,1879007,2023-08-01,173.95,Credit Card,Cameroon
1255456,965406,2023-05-04,4048.4,Cash,Afghanistan
7026625,1781944,2025-02-08,4724.87,PayPal,Armenia
5978692,1503045,2024-02-29,3175.29,Bank Transfer,Sao Tome and Principe
7942322,1867803,2024-06-06,271.62,Credit Card,Romania
1832217,1219904,2025-07-06,1996.43,Bank Transfer,Central African Republic
1317770,1836811,2022-12-21,864.89,Bank Transfer,Saint Martin
1214539,266426,2024-04-02,0.0,Credit Card,Guinea-Bissau
2023166,1844692,2024-12-20,2048.14,Bank Transfer,Uganda
4866832,1756095,2025-01-29,1851.08,Cash,Armenia
3636722,137402,2023-06-01,252.84,PayPal,Zambia
3725625,1387914,2022-09-01,716.64,Bank Transfer,Rwanda
7339151,1012686,2023-02-07,1529.95,PayPal,Angola
5249879,994970,2024-06-25,1058.69,Cash,Malta
6819998,749134,2023-10-24,3944.2,Cash,Andorra
3147092,1441252,2024-06-01,1165.89,Cash,Vanuatu
1571790,336261,2024-08-08,3468.53,PayPal,Montserrat
3190707,994205,2022-12-16,5387.29,Cash,Saint Martin
5200182,1896911,2023-03-17,1908.64,Cash,Chile
7398766,798087,2022-08-09,6852.1,PayPal,Faroe Islands
7837416,1127803,2022-06-13,1275.79,PayPal,Guam
4935287,88506,2023-03-18,3491.16,PayPal,Antarctica (the territory South of 60 deg S)
6170540,1297656,2025-08-23,1657.54,Cash,Marshall Islands
7375842,977030,2024-04-09,2728.94,Cash,Uganda
7388390,376274,2022-12-26,288.02,Credit Card,Iran
1547653,532511,2022-01-22,3191.03,Cash,Turkmenistan
4306369,1624461,2025-06-10,2541.9,PayPal,Svalbard & Jan Mayen Islands
2693902,296579,2022-07-05,1602.2,Cash,Vietnam
7084566,533140,2022-04-14,713.9,Bank Transfer,Seychelles
4079657,336057,2021-11-05,3840.29,Cash,Mauritius
6896188,1287693,2022-06-28,7254.36,Credit Card,Austria
1427227,864983,2022-05-12,3854.84,Credit Card,Brazil
5601453,1487225,2023-04-11,3087.01,Cash,Jamaica
4956780,1341966,2023-02-17,4833.74,Credit Card,Barbados
6944555,441252,2022-01-08,1480.88,PayPal,Guinea-Bissau
7394103,1040586,2022-08-28,872.34,PayPal,Bahamas
4514300,1553348,2023-05-28,1113.41,Bank Transfer,Namibia
2514111,1966795,2024-01-23,1026.78,PayPal,Mauritius
3730858,1650420,2022-10-31,6935.57,Credit Card,Tokelau
5931332,1233560,2025-08-29,0.0,Credit Card,Fiji
2248972,1895765,2023-09-24,463.18,PayPal,Gibraltar
2090064,1183206,2025-05-22,981.79,Bank Transfer,Israel
6609099,1999705,2023-04-21,1853.06,Cash,Brunei Darussalam
3002314,418228,2025-04-18,2034.49,Bank Transfer,Denmark
2265143,900503,2023-08-06,1663.24,Cash,Mozambique
5662595,1028741,2021-12-21,878.93,PayPal,Philippines
6466007,20512,2025-03-18,0.0,Credit Card,Lao People's Democratic Republic
2750567,754615,2025-04-06,125.2,Cash,Saint Barthelemy
856550,542600,2023-07-03,1581.21,Cash,Cyprus
5885851,1543562,2024-07-21,470.2,Bank Transfer,Bangladesh
2127268,616002,2024-07-13,0.0,Credit Card,Bhutan
2880786,576633,2022-02-01,1869.75,Bank Transfer,Myanmar
4437288,1346720,2022-09-12,297.6,Bank Transfer,China
3274553,1435997,2021-12-26,2698.0,Bank Transfer,Mali
7385688,454487,2023-08-02,924.14,Bank Transfer,Palau
5282632,1377862,2023-05-23,2122.8,Cash,United States Virgin Islands
6758631,6914,2024-11-26,2186.95,Bank Transfer,United Kingdom
2694384,1864617,2025-08-22,0.0,Bank Transfer,Pitcairn Islands
5978164,438463,2022-03-02,4221.1,Cash,Palestinian Territory
148829,1638864,2022-12-01,721.04,Cash,Papua New Guinea
69848,1885013,2024-11-09,574.25,Credit Card,Belize
630297,585188,2023-10-17,0.0,Credit Card,Jamaica
7812993,1733984,2024-03-28,3713.17,PayPal,Saint Vincent and the Grenadines
5005511,667255,2022-11-26,4867.68,PayPal,United States Minor Outlying Islands
382585,375753,2024-04-19,689.72,PayPal,Madagascar
304994,1131453,2024-07-25,242.25,Bank Transfer,Trinidad and Tobago
2542619,984360,2025-05-05,980.88,Cash,Swaziland
978349,177715,2025-04-30,0.0,PayPal,Bouvet Island (Bouvetoya)
6290262,669541,2023-09-17,4307.8,Bank Transfer,Mexico
1432360,1144907,2025-04-25,0.0,Cash,Saint Lucia
2255230,1004640,2024-09-23,1790.55,Credit Card,Japan
3209318,1823107,2023-03-04,2418.03,Bank Transfer,Mongolia
7031870,47502,2022-07-18,3062.9,Credit Card,Guinea
939952,542734,2022-07-14,3569.03,PayPal,Sao Tome and Principe
5771837,1508243,2023-08-06,1801.3,PayPal,French Southern Territories
6239296,1656668,2022-06-30,3550.31,Bank Transfer,Sierra Leone
3485098,1628170,2023-05-31,3464.03,PayPal,Saint Pierre and Miquelon
1143938,1423698,2025-06-10,305.58,Cash,Honduras
5339694,764401,2021-10-01,4018.92,Credit Card,Poland
4703099,96532,2024-12-01,954.93,PayPal,British Virgin Islands
6874474,647429,2025-01-27,1807.91,Bank Transfer,Senegal
5311161,142316,2022-08-11,5647.57,Bank Transfer,Solomon Islands
742333,1590374,2024-11-03,1218.9,Credit Card,Uruguay
3287675,620442,2021-11-30,347.23,Cash,Slovenia
5121464,669973,2024-03-24,1616.34,Cash,Yemen
5604436,1765657,2022-10-15,1895.56,Credit Card,Italy
6516376,1784967,2024-10-27,6030.59,PayPal,Netherlands
5570940,1049367,2022-03-27,110.81,PayPal,Syrian Arab Republic
3865676,1446999,2022-12-04,1282.33,Bank Transfer,United Kingdom
7248583,1437501,2024-10-28,2810.14,Cash,Slovenia
1250836,1879261,2023-04-04,1212.41,Credit Card,Congo
5124137,1498861,2023-01-21,381.08,Cash,Comoros
6272715,317685,2021-10-15,1217.63,Bank Transfer,Palestinian Territory
3315566,1324150,2024-08-26,999.67,Bank Transfer,Nicaragua
3420440,1376580,2025-05-21,463.17,Cash,Dominican Republic
7222071,1667514,2022-09-02,2123.86,PayPal,Tunisia
1659182,440591,2022-09-01,2684.62,Bank Transfer,British Virgin Islands
3987245,862574,2023-02-05,800.32,Cash,Jersey
213512,738861,2024-10-18,2714.97,Bank Transfer,Tuvalu
11629,1544221,2023-08-20,2138.79,Bank Transfer,Kuwait
4366180,1943888,2022-09-26,1254.21,PayPal,Thailand
2086453,1318513,2023-09-03,2723.68,Cash,British Indian Ocean Territory (Chagos Archipelago)
7397411,282373,2024-04-08,2339.3,Credit Card,Russian Federation
1177296,1399607,2025-07-18,1567.96,Bank Transfer,Saint Pierre and Miquelon
5787158,484448,2025-04-05,1117.07,Credit Card,Nepal
7640438,1917195,2024-01-09,835.01,PayPal,Malawi
6875174,1677326,2022-02-24,4095.75,Cash,United Arab Emirates
909216,1226723,2022-07-30,7848.33,Credit Card,Timor-Leste
5177139,1450263,2021-09-04,1757.25,Credit Card,Thailand
1911167,1195691,2024-09-09,1183.02,PayPal,British Indian Ocean Territory (Chagos Archipelago)
7679795,1834165,2024-02-01,2233.78,Cash,Moldova
3173028,1547284,2022-03-10,287.11,PayPal,Switzerland
6553024,1245160,2021-11-01,0.0,Cash,Lebanon
2562370,1338521,2023-03-31,1054.2,Bank Transfer,Pitcairn Islands
1312479,582814,2022-09-24,714.37,Bank Transfer,Mauritius
5488932,1522523,2024-03-18,2428.67,PayPal,Namibia
6790023,1397155,2024-08-25,389.36,PayPal,Azerbaijan
225839,599975,2023-12-30,4790.06,Credit Card,United States of America
4621859,222293,2023-08-02,3304.82,Credit Card,Central African Republic
2891442,74979,2025-04-15,3508.91,PayPal,Montenegro
3550789,912456,2023-08-12,4027.08,Credit Card,Lesotho
2529892,1303454,2021-12-03,1930.43,PayPal,Ethiopia
1298373,464991,2022-04-26,0.0,PayPal,Bosnia and Herzegovina
2524151,1915977,2021-12-13,1593.4,Bank Transfer,Wallis and Futuna
7930814,840472,2022-02-25,2521.73,PayPal,Sweden
6144582,772959,2022-05-11,1968.82,PayPal,Svalbard & Jan Mayen Islands
1609399,95881,2025-08-04,1882.54,PayPal,United States Virgin Islands
4541348,1653603,2024-10-06,0.0,Credit Card,Cape Verde
1821205,1498047,2023-07-11,309.83,Credit Card,Kuwait
3774013,259375,2022-03-15,1710.48,Bank Transfer,Fiji
1822466,1727569,2025-03-20,2400.65,Cash,Greenland
606809,1026774,2025-05-29,1731.15,Cash,Bangladesh
713758,1009321,2022-02-01,337.34,PayPal,Tonga
2664590,1249278,2022-12-13,7455.91,Bank Transfer,India
4593176,800855,2024-02-29,2124.4,Cash,Bahamas
2578099,1132054,2024-11-28,4407.64,PayPal,Hungary
4895780,1466144,2024-06-09,2419.04,Credit Card,Oman
6194526,389215,2023-04-04,1596.8,Cash,Yemen
6931190,190338,2024-10-24,675.57,Credit Card,Netherlands Antilles
577159,1650799,2023-12-16,405.36,Bank Transfer,Estonia
5081241,544331,2024-07-19,3857.42,PayPal,Albania
7632458,214936,2021-09-06,8477.42,Bank Transfer,Burkina Faso
2480014,539648,2024-04-07,1391.72,Cash,Japan
6462484,425075,2024-10-29,4478.38,Credit Card,Montserrat
3285973,1090912,2022-01-20,512.95,Credit Card,Nigeria
158351,325384,2024-04-14,2934.07,Cash,Senegal
4629525,410038,2023-06-16,2355.89,PayPal,Cuba
5541925,18399,2023-02-21,1616.12,Credit Card,Guadeloupe
6642224,669620,2024-07-08,1457.0,Cash,Estonia
6597812,1381529,2022-02-23,1447.51,PayPal,Rwanda
2468811,888425,2025-06-02,1262.92,Cash,Venezuela
2337730,1303583,2024-01-02,3760.93,Bank Transfer,French Southern Territories
7593361,393228,2022-06-21,0.0,PayPal,Angola
6871187,1390545,2023-09-03,4200.69,PayPal,Switzerland
5261109,1224560,2022-12-22,2421.55,Credit Card,Slovenia
698384,316996,2023-12-16,1820.1,Bank Transfer,Georgia
7180624,1588741,2021-10-04,1362.26,Credit Card,Solomon Islands
7057269,1809152,2022-11-24,3104.7,PayPal,Saudi Arabia
4214129,1508619,2023-06-01,2893.54,Bank Transfer,Turkmenistan
174505,52189,2021-09-15,365.28,PayPal,Wallis and Futuna
1880836,1733551,2023-05-15,5942.4,Credit Card,United Kingdom
7434984,701295,2023-10-31,1105.64,Bank Transfer,Cuba
6998267,122220,2025-07-13,331.22,Bank Transfer,Belgium
1183831,1680064,2023-09-05,2255.01,PayPal,Ghana
5920288,939290,2022-10-05,70.86,Bank Transfer,Montenegro
3802255,78136,2023-08-31,866.25,Bank Transfer,Uzbekistan
5923221,1803176,2021-12-10,1795.11,PayPal,Cote d'Ivoire
2654315,959020,2022-09-26,3476.13,Bank Transfer,Russian Federation
3441388,308584,2025-02-20,4569.11,PayPal,United States Virgin Islands
816544,205362,2025-02-25,1661.49,Bank Transfer,Korea
5335146,1957531,2025-01-01,2256.38,PayPal,French Polynesia
2779892,1680894,2023-06-03,0.0,Bank Transfer,Mexico
6973403,1363051,2023-07-24,1469.31,Bank Transfer,Turks and Caicos Islands
7003594,1199688,2024-08-28,443.38,Cash,Guinea
415355,457345,2024-09-05,3202.74,PayPal,Egypt
2460081,1341713,2022-04-20,534.75,PayPal,Luxembourg
1526981,334402,2022-05-14,2562.26,Bank Transfer,Maldives
3230875,1917866,2021-12-04,2006.7,Cash,Bangladesh
2660877,511235,2025-04-03,5785.79,PayPal,Poland
6619543,222544,2025-03-22,0.0,Cash,British Virgin Islands
4124371,1006862,2022-05-17,3281.6,Bank Transfer,Malawi
7081290,678036,2022-06-19,1605.76,Bank Transfer,Samoa
4736342,480283,2022-01-20,521.71,PayPal,Lebanon
234996,711389,2021-12-22,152.61,Bank Transfer,Tunisia
3613695,844388,2024-02-05,2904.63,Credit Card,Zambia
7578724,526471,2022-06-09,2105.56,Bank Transfer,Panama
6770910,1266701,2024-04-28,0.0,Credit Card,Australia
1114578,1508037,2021-09-14,1134.55,Bank Transfer,Liberia
4792829,1693322,2021-12-08,2670.81,Credit Card,Greenland
4756987,1540797,2022-03-14,1079.35,Cash,Belize
4515347,621719,2021-09-30,4006.28,Cash,Pitcairn Islands
443066,83372,2021-12-07,0.0,Bank Transfer,Comoros
3130464,163686,2023-12-22,5363.78,Bank Transfer,French Southern Territories
2438951,77447,2023-04-02,2514.72,Credit Card,Vanuatu
1358975,1381190,2023-12-31,339.66,Cash,Northern Mariana Islands
2410128,915229,2022-08-15,1111.44,PayPal,Guadeloupe
4166330,483341,2023-06-28,366.28,PayPal,Holy See (Vatican City State)
6241245,553625,2022-08-22,0.0,Cash,Malawi
5847589,933308,2022-05-10,3731.32,PayPal,Ukraine
318609,743028,2022-07-19,2289.22,PayPal,Bosnia and Herzegovina
4522699,108299,2024-12-26,1112.5,Bank Transfer,Romania
1620314,334173,2025-08-28,1383.04,Credit Card,Russian Federation
6674519,686477,2022-11-04,927.98,PayPal,Liechtenstein
2172991,1274418,2022-11-01,73.26,PayPal,Austria
1044562,154481,2022-12-01,0.0,PayPal,Bouvet Island (Bouvetoya)
4695825,776626,2023-02-11,7175.98,Bank Transfer,Spain
5369777,884016,2025-04-23,457.0,Bank Transfer,Angola
2383646,843236,2023-06-04,1976.37,PayPal,Italy
6894491,390142,2023-09-01,3430.79,PayPal,Sierra Leone
7778384,1480299,2022-04-23,5324.27,Bank Transfer,North Macedonia
429820,1817478,2023-11-12,5255.47,Credit Card,Marshall Islands
5746639,1519976,2022-04-15,2482.81,Cash,Belize
7587513,94908,2021-09-10,7229.52,PayPal,Heard Island and McDonald Islands
3564359,166459,2022-12-01,2582.86,PayPal,Micronesia
1352910,342816,2025-07-05,360.91,PayPal,Nauru
1519496,665019,2021-09-08,5724.78,Cash,Nepal
2141480,480486,2023-04-13,0.0,Bank Transfer,Andorra
1851619,123576,2022-03-12,1165.32,PayPal,Guatemala
2420301,111646,2022-10-23,84.75,PayPal,Papua New Guinea
3775861,1830247,2024-09-23,6947.05,Cash,Morocco
5003997,548988,2023-05-22,1396.57,PayPal,Japan
4215408,1343317,2024-04-06,3792.19,PayPal,Malawi
6027453,1796277,2024-07-29,786.19,Bank Transfer,Samoa
7681442,439155,2021-11-16,1774.18,PayPal,Tajikistan
4839583,116081,2025-06-17,136.5,Cash,Congo
6456089,1943163,2022-05-05,1375.56,PayPal,Egypt
3605595,447158,2025-08-16,1703.56,Bank Transfer,Falkland Islands (Malvinas)
2622126,249959,2024-11-14,3559.39,Bank Transfer,Congo
7302680,409772,2023-12-13,4030.78,PayPal,Cayman Islands
5023612,441610,2022-07-07,3205.31,Cash,Portugal
2424274,1360280,2022-10-17,5602.8,Credit Card,North Macedonia
2460672,1587098,2022-07-13,2720.46,Cash,Iran
885850,392993,2025-05-12,1258.09,PayPal,Trinidad and Tobago
4990984,1783910,2025-07-02,914.06,Bank Transfer,Ireland
5939953,985236,2024-09-29,2651.89,Bank Transfer,Holy See (Vatican City State)
2142740,807116,2023-04-09,1643.08,Bank Transfer,Vietnam
405514,192416,2023-02-07,4107.54,Cash,Chad
618408,803718,2025-07-28,1534.97,Credit Card,Azerbaijan
1627128,790364,2024-07-12,2056.1,Credit Card,Antarctica (the territory South of 60 deg S)
592115,944663,2023-01-09,1215.51,Bank Transfer,Argentina
316779,340034,2021-11-30,1614.14,Credit Card,Lebanon
2238242,598349,2023-09-24,2735.88,Bank Transfer,Dominica
2612664,1172675,2024-04-15,4934.49,Credit Card,Slovakia (Slovak Republic)
4842903,355282,2025-07-16,1209.14,Credit Card,Niue
7021852,611583,2025-04-19,3480.02,PayPal,Austria
5890105,7130,2022-03-28,2085.69,Bank Transfer,North Macedonia
6432308,1492761,2023-02-19,2131.09,Cash,Bermuda
1520469,1363149,2025-08-22,0.0,Cash,Myanmar
2302394,911309,2023-11-23,0.0,PayPal,Guatemala
4993082,1449679,2024-03-28,3288.77,Cash,Burundi
6887701,1268937,2021-11-12,4066.28,Bank Transfer,Belarus
7575001,1222306,2022-01-11,3694.7,Credit Card,Grenada
444769,654021,2023-06-07,2134.28,PayPal,British Indian Ocean Territory (Chagos Archipelago)
3417640,163800,2024-04-09,3886.69,Cash,Uganda
2732458,623201,2021-11-23,0.0,Credit Card,Faroe Islands
494391,1051377,2024-04-27,435.79,PayPal,Cuba
1587931,1555007,2023-05-10,2296.29,Cash,Sierra Leone
4092695,1413070,2025-04-15,1801.39,Bank Transfer,Falkland Islands (Malvinas)
77359,1662448,2021-09-22,3980.05,Bank Transfer,Martinique
3309919,143837,2024-04-02,1789.72,PayPal,Ecuador
1600702,716483,2025-02-03,2352.3,Credit Card,Zimbabwe
6821160,1610333,2022-08-07,2394.53,PayPal,Cyprus
5972813,1763170,2023-07-18,512.89,Cash,Pakistan
4184115,122258,2024-07-02,0.0,PayPal,Vietnam
3261638,207227,2022-06-06,475.44,PayPal,Nicaragua
7164213,905442,2022-07-31,828.48,Cash,Tonga
5220015,276994,2022-07-14,1471.29,PayPal,Saint Barthelemy
3242076,197711,2025-08-20,1334.88,Credit Card,Saint Vincent and the Grenadines
4192459,1505056,2022-08-19,1173.52,Cash,Barbados
5666514,1913108,2025-04-14,455.33,Credit Card,Kazakhstan
5117930,738560,2025-04-07,4984.04,Cash,Turkey
2833851,1977094,2025-03-15,8410.12,Bank Transfer,Bulgaria
345332,1680,2023-01-01,0.0,PayPal,Puerto Rico
736997,692570,2024-08-22,126.7,PayPal,Peru
4395236,1721561,2025-05-16,1035.63,Credit Card,United Arab Emirates
6332818,1824958,2024-11-20,1333.71,PayPal,Dominica
6952430,855363,2023-05-02,443.3,Bank Transfer,Syrian Arab Republic
4712846,296942,2024-10-08,3179.57,Cash,Colombia
4101776,1804481,2023-10-04,7405.87,Cash,Moldova
3572093,152656,2023-11-23,1895.16,PayPal,Cayman Islands
708238,1362686,2024-04-13,1273.41,Cash,Jamaica
5180266,157574,2024-09-10,1306.04,Credit Card,Nicaragua
1665628,1119202,2024-08-03,4708.0,Credit Card,Guernsey
1277760,1534112,2023-01-03,888.73,PayPal,China
4907459,265929,2023-12-28,1387.29,Cash,American Samoa
7489835,235104,2023-07-16,263.12,Bank Transfer,Japan
5876248,1478860,2021-12-12,1977.3,Cash,Singapore
7372537,37366,2023-12-08,12.42,PayPal,Brunei Darussalam
7427412,1346251,2023-10-22,1274.5,Credit Card,United States of America
7245608,993591,2023-10-10,594.43,Cash,Montserrat
36057,1851376,2024-09-06,2813.55,Bank Transfer,Oman
1845731,737314,2025-03-10,294.15,Credit Card,San Marino
1728635,1134157,2024-01-27,2762.27,Credit Card,Portugal
7440908,326482,2023-08-30,926.17,Cash,Honduras
6370609,1039250,2024-08-17,3156.74,PayPal,Malta
3241288,1975195,2021-12-17,1331.74,Bank Transfer,Heard Island and McDonald Islands
5972626,1653091,2022-02-20,2088.04,Cash,Samoa
636979,1681615,2022-11-13,5462.14,Cash,Guernsey
6215902,574004,2024-06-18,0.0,Bank Transfer,Serbia
3824414,1297423,2023-10-26,3407.91,PayPal,Italy
1119455,1423471,2025-02-13,2444.27,PayPal,Vanuatu
5218975,1899881,2022-09-24,1821.78,Bank Transfer,Norfolk Island
6461418,244109,2023-03-07,0.0,Bank Transfer,Aruba
1397175,1136984,2021-10-03,2142.23,PayPal,Sierra Leone
6241575,940279,2024-02-26,1342.27,PayPal,Senegal
4901317,1088063,2025-06-21,3287.57,Cash,Norway
5802471,1621506,2021-11-26,1383.46,Bank Transfer,United Kingdom
6343979,586437,2024-02-22,2704.16,PayPal,Guatemala
7481405,99018,2023-08-09,2638.27,Cash,French Polynesia
4626888,895349,2024-03-27,3687.76,Bank Transfer,Uruguay
1230145,1294544,2023-04-08,1921.8,Credit Card,Antarctica (the territory South of 60 deg S)
3642397,1015142,2023-08-22,1230.8,Credit Card,Philippines
5538902,1161849,2023-06-25,5126.7,Bank Transfer,Pakistan
295972,1166347,2023-11-28,262.73,PayPal,Malaysia
2987527,355973,2024-02-16,1473.38,Bank Transfer,Monaco
1240257,994847,2023-05-30,2192.6,Credit Card,France
4977853,1165217,2024-04-02,1114.99,Cash,Tokelau
6617466,202198,2023-11-30,1253.04,PayPal,Comoros
3104086,1896949,2024-11-01,3387.59,PayPal,Gibraltar
1555096,1308983,2024-06-06,1530.63,Credit Card,Algeria
3915390,1771831,2022-02-22,4033.06,Bank Transfer,Italy
180299,345175,2023-09-16,0.0,PayPal,Seychelles
2648489,1063544,2023-09-12,3582.32,PayPal,Armenia
2561813,771615,2023-08-22,1452.13,PayPal,Guinea
6119794,1553686,2021-10-09,1196.68,Cash,Belgium
3512263,1576740,2023-07-17,1260.63,Cash,Kazakhstan
5915776,1230777,2024-12-12,1719.58,Cash,United States of America
5603888,338120,2025-07-21,1880.85,Cash,Algeria
2382746,534327,2023-09-29,0.0,PayPal,Colombia
732939,1565065,2025-03-31,2719.98,Credit Card,Barbados
5351022,1761664,2022-04-17,0.0,Bank Transfer,North Macedonia
2701138,567482,2024-08-06,1001.74,PayPal,El Salvador
4450632,354654,2024-08-02,324.98,Bank Transfer,Saint Helena
7919751,150116,2021-11-10,1852.75,Bank Transfer,Lithuania
1719463,1063521,2023-06-05,3270.62,Cash,Paraguay
107346,1807172,2023-05-28,15.81,PayPal,British Virgin Islands
5979270,280279,2023-03-07,3832.57,Credit Card,Saint Vincent and the Grenadines
6361774,1241479,2023-11-19,2740.61,Credit Card,Oman
5289047,577204,2022-05-10,2351.48,Cash,Saint Barthelemy
3569192,27410,2025-08-16,2708.2,Credit Card,Ireland
6717632,1387019,2024-05-23,49.11,Cash,Italy
7903042,1351287,2022-12-14,4738.28,Bank Transfer,Timor-Leste
4024101,300847,2024-10-29,1742.21,Credit Card,Congo
1511596,1643202,2022-11-19,104.35,PayPal,Bouvet Island (Bouvetoya)
1605712,1986773,2022-04-11,0.0,Cash,Libyan Arab Jamahiriya
2995620,524514,2023-05-29,1373.08,Bank Transfer,Dominica
1020099,583882,2025-02-22,2472.61,Credit Card,Saint Helena
6650263,592808,2023-10-09,345.06,PayPal,Paraguay
4022064,395473,2025-06-25,1333.68,Cash,China
7600276,1171,2022-06-28,1140.3,PayPal,Christmas Island
4069301,681762,2023-02-10,1314.92,Credit Card,Kazakhstan
6536947,1725550,2025-02-28,4072.09,Cash,Luxembourg
5685433,1139131,2022-02-11,3872.86,PayPal,Trinidad and Tobago
4138989,1409216,2023-02-06,431.49,PayPal,New Zealand
545437,1413116,2021-11-25,2570.33,Bank Transfer,Vanuatu
3027759,1173609,2024-08-15,2338.17,Credit Card,Bosnia and Herzegovina
741676,1104711,2023-11-22,808.71,Credit Card,Iceland
2576786,1589098,2025-04-23,3716.27,Cash,Christmas Island
899512,1432218,2024-06-09,549.09,PayPal,Trinidad and Tobago
6199593,1610253,2022-01-02,0.0,Cash,Hong Kong
6974659,1257488,2022-12-04,313.0,Cash,Thailand
157551,1167461,2022-12-08,3380.81,Bank Transfer,Bulgaria
4851323,1795897,2022-09-23,3673.15,Credit Card,Namibia
6526833,1444546,2023-07-30,967.26,Cash,Mauritius
259739,1510921,2021-09-11,1686.1,PayPal,Saint Lucia
3633206,822269,2024-09-09,608.13,Credit Card,Turkmenistan
3160613,1858651,2022-05-04,2842.92,PayPal,Myanmar
7451277,1332284,2022-10-27,1456.94,Cash,Sudan
6182433,1658928,2023-09-27,2901.97,Cash,British Virgin Islands
7625149,798354,2024-07-01,1848.01,Credit Card,Germany
3080318,56974,2022-12-06,0.0,PayPal,North Macedonia
3984359,1598324,2023-12-22,315.96,Cash,China
1947621,619802,2022-08-23,1783.3,Cash,Uzbekistan
679069,334427,2022-08-04,1487.62,Bank Transfer,New Zealand
2396708,1514366,2025-05-21,3111.16,Cash,Turkmenistan
5546327,620265,2025-01-13,0.0,Credit Card,Slovenia
770677,396342,2023-03-05,1550.8,Cash,Lebanon
2704846,1899264,2022-12-22,1788.03,PayPal,France
3893484,395290,2023-09-07,3463.78,PayPal,Lesotho
5062560,904765,2022-06-08,1851.07,Cash,Afghanistan
4586401,1670600,2025-04-29,4928.85,Cash,Slovakia (Slovak Republic)
7967283,1413475,2022-07-13,2538.36,PayPal,Grenada
528259,704194,2024-01-17,1277.55,Cash,Cote d'Ivoire
2519334,198357,2023-11-05,1353.14,Credit Card,Saudi Arabia
7500260,817779,2024-11-18,1966.46,PayPal,Andorra
4157885,861755,2021-12-21,396.81,PayPal,Yemen
2520570,1434311,2024-08-16,2964.84,Bank Transfer,Iraq
6451876,91428,2025-04-26,2549.42,PayPal,Solomon Islands
4630334,600358,2023-05-29,1244.99,Bank Transfer,Sri Lanka
3314979,755648,2024-02-18,4161.85,PayPal,Guyana
3494408,214946,2022-08-30,471.72,PayPal,Israel
7524472,1999219,2021-10-08,481.7,Bank Transfer,Indonesia
7623986,282652,2025-01-27,1343.33,Cash,Argentina
1194816,931472,2023-04-20,455.11,PayPal,Martinique
1743490,516083,2024-10-13,1152.21,PayPal,French Southern Territories
920156,1497437,2022-06-26,1135.42,Bank Transfer,Oman
1563191,1736946,2022-12-15,826.85,PayPal,Burundi
4978840,538399,2022-05-20,4631.0,Bank Transfer,Tajikistan
290809,35043,2023-01-15,1452.44,Cash,Martinique
1349573,623769,2024-03-03,1365.7,Credit Card,Moldova
6161048,847453,2023-06-01,128.0,Cash,Uruguay
3304447,439758,2024-09-07,2511.29,Bank Transfer,Lao People's Democratic Republic
4586939,1901964,2023-03-19,391.78,Credit Card,Israel
682730,1737209,2024-02-03,1347.28,PayPal,Uruguay
4450498,1261744,2022-02-08,1836.78,Cash,Samoa
6495155,1286015,2022-02-12,1183.89,Bank Transfer,Equatorial Guinea
7779833,1559842,2025-01-03,0.0,Credit Card,Montserrat
5431710,1279094,2023-11-11,1582.99,Cash,Israel
5377133,963740,2021-10-18,1488.76,Cash,Czech Republic
3447352,1750683,2024-07-31,1454.13,Bank Transfer,Georgia
4010847,155099,2025-01-02,128.8,Cash,Heard Island and McDonald Islands
1117482,317871,2024-07-25,254.4,Cash,Lebanon
541784,1537965,2024-09-02,4206.9,Bank Transfer,Dominican Republic
6819198,918205,2022-08-06,3153.38,PayPal,Algeria
2078497,200549,2024-09-30,1746.27,Credit Card,Congo
2485903,940083,2022-04-30,1329.66,Bank Transfer,Algeria
4591817,1048708,2024-09-22,769.96,PayPal,Ecuador
1639782,1055089,2024-10-07,1584.55,Cash,Indonesia
7559180,1025721,2022-10-19,0.0,PayPal,Eritrea
4043276,308067,2023-01-11,415.62,PayPal,El Salvador
3467670,44417,2023-03-06,876.99,Cash,Congo
5741008,612522,2023-02-13,3127.0,Bank Transfer,Gabon
556376,1593458,2024-01-29,0.0,PayPal,Mongolia
5447586,385687,2023-12-28,1247.92,Cash,El Salvador
4196955,1447240,2025-02-05,5817.2,Credit Card,Iceland
708693,1336528,2025-01-04,2117.99,PayPal,Uganda
7330095,441631,2022-02-25,153.53,Credit Card,Montserrat
6275123,29382,2023-11-12,2111.25,Credit Card,Greece
1934320,985488,2023-06-25,301.85,PayPal,San Marino
2658005,1725464,2025-07-17,1905.64,Cash,Poland
4395034,1259271,2024-06-05,1097.1,Cash,Dominican Republic
920233,1307070,2023-07-06,590.16,Bank Transfer,Liberia
