product_id,product_name,category,price,stock_quantity,brand
16055,Successful Ball,Electronics,428.7,577,BrandC
16056,Heart Report,Electronics,296.93,128,BrandA
16057,One Begin,Books,376.86,685,BrandC
16061,Friend Ahead,Books,302.42,96,BrandB
16062,Development Many,Clothing,155.75,816,BrandC
16063,Report Increase,Clothing,413.09,120,BrandA
16065,Purpose Young,Home,489.58,746,BrandD
16068,Seem Full,Beauty,43.72,733,BrandB
16069,Specific Man,Electronics,109.66,932,BrandC
16071,Upon Social,Books,91.25,414,BrandA
16072,Political Price,Clothing,142.32,427,BrandB
16075,Near Rate,Toys,453.08,529,BrandB
16076,Be Group,Clothing,359.3,635,BrandC
16077,School Student,Home,62.61,355,BrandD
16080,Cold Study,Toys,335.59,396,BrandA
16081,Easy Relationship,Clothing,35.94,300,BrandD
16085,Size Talk,Clothing,128.05,965,BrandB
16086,Doctor Standard,Electronics,38.81,898,BrandC
16087,Whether Teach,Home,387.76,257,BrandC
16088,Some Catch,Books,45.17,141,BrandA
16089,Board Trade,Beauty,459.38,425,BrandC
16091,Teach Dinner,Clothing,383.22,699,BrandA
16093,Product Perhaps,Electronics,121.79,485,BrandC
16094,Tend Including,Books,76.39,987,BrandD
16096,Including Positive,Electronics,16.5,956,BrandC
16099,Accept Adult,Beauty,171.0,996,BrandB
16101,Take Decide,Home,69.01,238,BrandA
16103,Black Step,Beauty,122.37,58,BrandD
16104,Politics Instead,Beauty,282.7,744,BrandC
16105,Key Race,Toys,139.25,788,BrandC
16106,House Month,Books,80.81,791,BrandA
16108,Morning Knowledge,Beauty,319.78,47,BrandC
16109,One Recognize,Electronics,463.39,624,BrandA
16111,Bank Herself,Beauty,439.27,151,BrandD
16114,Easy Crime,Toys,360.77,902,BrandB
16115,Along Medical,Clothing,140.62,654,BrandD
16116,Budget Daughter,Books,220.48,7,BrandC
16122,Per Girl,Clothing,234.81,599,BrandD
16123,Address Rich,Toys,198.61,981,BrandB
16124,Field Read,Toys,165.84,821,BrandC
16126,Risk Wait,Home,152.31,369,BrandB
16127,Painting Month,Clothing,25.24,203,BrandA
16130,Machine Law,Toys,71.27,412,BrandC
16131,Account No,Beauty,307.8,300,BrandB
16132,Fill Front,Books,435.58,864,BrandA
16133,When Piece,Books,432.03,187,BrandC
16136,Sit Pull,Clothing,322.49,430,BrandB
16137,National Grow,Toys,56.51,125,BrandD
16138,Car Project,Clothing,315.25,104,BrandB
16139,Own Sit,Books,404.97,435,BrandB
16140,Environment Step,Home,282.9,137,BrandB
16145,Rest Expert,Electronics,338.73,170,BrandB
16147,Majority Space,Books,198.79,130,BrandC
16152,Each Several,Clothing,364.01,643,BrandB
16153,Radio Character,Home,155.48,553,BrandD
16155,Direction Woman,Electronics,233.81,656,BrandA
16162,Conference Level,Toys,169.83,287,BrandC
16164,Care Necessary,Electronics,27.2,676,BrandA
16166,Perform Off,Clothing,159.73,789,BrandD
16168,Base Kid,Beauty,19.09,192,BrandA
16169,Fear Hear,Clothing,306.73,891,BrandD
16171,Entire By,Clothing,411.26,0,BrandD
16172,Market American,Books,390.47,37,BrandD
16173,Single Evening,Home,414.04,687,BrandC
16175,Just Guy,Home,463.92,357,BrandD
16180,Inside Kid,Beauty,303.55,365,BrandC
16183,Me Century,Toys,124.87,178,BrandD
16184,Lose Energy,Electronics,244.29,701,BrandD
16185,Day Throughout,Clothing,493.38,153,BrandC
16186,Base Benefit,Home,326.83,24,BrandD
16190,Book Politics,Toys,204.21,755,BrandA
16191,Assume Model,Home,328.39,957,BrandD
16198,Visit Call,Clothing,487.07,154,BrandB
16199,Month Outside,Electronics,133.96,741,BrandD
16200,Church Speak,Electronics,479.33,321,BrandC
16203,Situation Know,Beauty,372.4,45,BrandD
16204,Instead Former,Home,474.13,256,BrandB
16205,Issue Born,Home,475.49,516,BrandD
16209,By Take,Beauty,306.32,402,BrandC
16210,Return Teach,Electronics,50.12,614,BrandB
16211,Unit Truth,Beauty,145.79,979,BrandB
16212,Language Hold,Electronics,125.41,463,BrandD
16213,Want Market,Electronics,40.23,839,BrandA
16214,Parent Professional,Beauty,112.7,547,BrandD
16215,Discover Small,Beauty,161.68,742,BrandA
16217,Star Help,Beauty,215.73,211,BrandD
16219,Get Admit,Toys,466.85,183,BrandD
16221,Myself Choose,Toys,162.03,214,BrandA
16222,Share By,Beauty,426.67,308,BrandC
16225,Loss Growth,Electronics,160.65,110,BrandD
16232,Candidate Later,Toys,419.21,668,BrandB
16236,Develop Not,Home,131.1,747,BrandB
16237,Run Size,Books,135.21,959,BrandB
16238,Build Stop,Books,279.9,15,BrandC
16243,Series Some,Home,296.75,3,BrandD
16244,Nation Cold,Clothing,34.16,943,BrandD
16245,Deep Sense,Clothing,210.36,715,BrandB
16246,Where Power,Beauty,208.32,347,BrandA
16248,Interest West,Home,320.8,277,BrandA
16249,Country Than,Toys,353.3,862,BrandC
16251,Religious Record,Home,257.47,835,BrandB
16252,Age Parent,Books,370.35,694,BrandD
16254,Four Part,Books,440.5,606,BrandD
16255,Measure Successful,Clothing,383.92,695,BrandC
16261,Affect Any,Books,173.96,499,BrandB
16264,Enter As,Home,98.85,758,BrandC
16270,Social Pressure,Beauty,394.32,806,BrandA
16272,Social Politics,Toys,465.57,981,BrandB
16273,Whole Ahead,Books,411.65,61,BrandD
16274,Continue Now,Toys,306.16,323,BrandD
16276,House Everything,Clothing,156.23,273,BrandB
16277,Spend Main,Clothing,47.61,357,BrandB
16278,Together Visit,Clothing,347.07,323,BrandD
16279,Worker Third,Toys,337.41,710,BrandC
16280,International Letter,Beauty,219.71,53,BrandB
16281,Drug Mrs,Home,10.93,751,BrandA
16282,Drive Even,Clothing,361.07,984,BrandD
16285,Week Early,Books,89.06,205,BrandA
16287,Onto Situation,Toys,278.71,869,BrandA
16289,Beyond Fire,Toys,240.85,359,BrandC
16291,Effort Run,Beauty,416.53,173,BrandC
16295,Economy Education,Beauty,314.64,100,BrandB
16296,Design Every,Clothing,254.28,531,BrandA
16297,Attack Increase,Beauty,266.74,760,BrandB
16300,List Food,Electronics,327.18,374,BrandA
16301,Choose Since,Books,378.47,769,BrandB
16303,Even News,Electronics,338.38,333,BrandA
16310,Machine Scene,Home,492.53,531,BrandA
16311,Hard Team,Electronics,103.49,398,BrandB
16312,Sing Candidate,Home,428.47,11,BrandC
16313,Beautiful Sport,Beauty,239.85,302,BrandA
16318,Move Space,Electronics,354.69,894,BrandA
16319,Western Pass,Books,38.98,31,BrandD
16320,Particularly Song,Toys,147.27,178,BrandA
16321,Newspaper Evidence,Clothing,425.15,922,BrandB
16322,Which Agent,Beauty,148.87,190,BrandA
16324,Pick Marriage,Clothing,415.7,356,BrandB
16326,Too Adult,Clothing,254.71,928,BrandC
16327,Federal Mission,Toys,314.92,109,BrandB
16329,Piece Because,Books,151.01,573,BrandA
16330,Seven Certainly,Books,372.89,260,BrandC
16331,Friend Spring,Clothing,24.34,53,BrandA
16336,But East,Beauty,384.46,564,BrandC
16345,Seek Environmental,Toys,347.88,697,BrandA
16347,House Field,Beauty,102.98,400,BrandC
16349,Model Including,Clothing,214.1,299,BrandA
16354,Address Should,Beauty,494.87,950,BrandB
16358,Drug Father,Clothing,221.91,649,BrandD
16364,Quite Because,Electronics,135.13,519,BrandC
16368,Guy Leg,Clothing,86.41,255,BrandD
16373,Financial Begin,Toys,458.79,713,BrandB
16375,Themselves Walk,Books,45.6,349,BrandB
16378,White Smile,Clothing,269.22,216,BrandB
16380,Really Decision,Toys,441.0,605,BrandA
16381,Method Difference,Clothing,70.18,458,BrandC
16382,Human Especially,Toys,449.3,672,BrandB
16387,Around Foot,Toys,471.86,990,BrandA
16389,Continue Reveal,Books,444.31,471,BrandC
16391,Indeed Agency,Electronics,116.35,903,BrandB
16394,Effect Message,Beauty,117.35,937,BrandD
16396,Outside Food,Home,467.26,652,BrandC
16398,Cold Wish,Home,487.5,242,BrandB
16399,Sell Assume,Clothing,263.04,515,BrandD
16402,That Cost,Home,421.82,771,BrandC
16407,Reason Wait,Beauty,419.82,196,BrandA
16408,Water Contain,Beauty,484.72,330,BrandD
16410,Job Marriage,Clothing,134.68,197,BrandA
16412,Their Trade,Books,90.88,462,BrandC
16415,Experience Eight,Clothing,91.1,588,BrandD
16417,Six Side,Beauty,26.4,841,BrandA
16418,Bit Laugh,Home,266.2,211,BrandB
16420,Ball Station,Toys,135.96,644,BrandC
16421,Decision Western,Clothing,397.63,21,BrandD
16424,Both News,Beauty,11.99,166,BrandC
16425,Form Only,Books,355.92,653,BrandC
16427,Fish Late,Clothing,244.62,256,BrandC
16429,Play Worker,Books,258.82,759,BrandC
16430,Treatment Provide,Home,346.62,965,BrandD
16431,Eight Want,Home,177.9,535,BrandA
16433,Dream Example,Books,124.95,984,BrandB
16434,General Miss,Books,225.2,73,BrandB
16436,Measure Impact,Books,166.15,872,BrandB
16447,Get Accept,Clothing,369.88,707,BrandC
16449,Human Federal,Beauty,58.27,674,BrandB
16450,Become Sound,Toys,366.41,189,BrandA
16453,Certainly One,Toys,305.96,621,BrandC
16455,Wall Case,Beauty,261.53,813,BrandD
16458,Seat Civil,Clothing,173.72,144,BrandC
16460,Century Particular,Electronics,203.17,319,BrandA
16461,Describe Market,Toys,319.47,715,BrandD
16463,Everyone Move,Beauty,220.47,412,BrandC
16466,Future Course,Electronics,235.91,265,BrandA
16469,Always Effort,Books,129.23,770,BrandD
16473,Child Think,Toys,347.23,524,BrandA
16476,Be Up,Toys,73.19,663,BrandA
16478,While Watch,Electronics,338.5,121,BrandA
16480,Entire Difference,Toys,79.72,599,BrandA
16482,Great True,Electronics,386.09,128,BrandB
16485,Even Product,Toys,482.64,156,BrandB
16486,Laugh Collection,Electronics,350.13,45,BrandA
16487,Around Black,Clothing,362.49,497,BrandB
16490,Evening Serve,Home,40.85,714,BrandC
16491,Whole Company,Beauty,429.17,939,BrandA
16493,Maintain Professional,Books,65.4,488,BrandA
16497,Mrs Later,Electronics,351.32,980,BrandA
16499,Main Part,Clothing,402.06,55,BrandD
16500,Impact Recently,Clothing,404.92,503,BrandA
16501,Stand Radio,Home,288.07,487,BrandD
16502,Teach You,Electronics,49.6,470,BrandD
16503,Season Modern,Clothing,185.45,495,BrandD
16504,Field Big,Toys,417.01,814,BrandA
16505,Future Kitchen,Beauty,437.59,847,BrandD
16511,Really Forget,Books,172.82,411,BrandC
16514,Pull Wish,Clothing,417.49,188,BrandC
16516,Power Firm,Clothing,128.33,989,BrandC
16517,Bring Year,Electronics,45.29,985,BrandA
16527,Put Respond,Clothing,373.97,133,BrandB
16530,History Bar,Electronics,230.7,551,BrandA
16531,Use Thank,Clothing,313.07,689,BrandC
16533,Public Common,Toys,430.15,179,BrandB
16534,Strong Beyond,Electronics,159.24,803,BrandD
16535,Light Best,Electronics,288.34,551,BrandA
16537,Yes Dark,Clothing,111.59,846,BrandC
16538,Value Quite,Electronics,263.58,442,BrandD
16540,Hold Particularly,Electronics,441.24,467,BrandD
16541,Catch Model,Electronics,136.19,316,BrandB
16543,Radio Give,Toys,73.71,537,BrandA
16544,Action Century,Home,413.01,107,BrandA
16545,Congress Rule,Clothing,90.68,444,BrandC
16549,Early On,Beauty,424.26,481,BrandD
16551,Sign Daughter,Beauty,98.35,596,BrandA
16554,Author Rock,Electronics,253.24,4,BrandB
16556,Election Order,Electronics,490.99,403,BrandC
16557,Class Into,Toys,411.45,40,BrandB
16559,Industry Democrat,Home,147.55,686,BrandB
16560,Top Window,Beauty,213.85,337,BrandB
16563,Marriage Ready,Electronics,329.88,860,BrandC
16565,Manager But,Clothing,19.27,138,BrandC
16568,Such Could,Toys,197.42,191,BrandB
16569,Order Magazine,Toys,242.09,471,BrandC
16570,Maybe Market,Electronics,263.0,50,BrandD
16571,Discover What,Clothing,308.83,832,BrandC
16573,Continue Four,Beauty,113.92,534,BrandC
16574,Little Computer,Home,93.85,374,BrandD
16577,Color Particular,Clothing,290.04,310,BrandC
16579,Popular Send,Toys,148.85,153,BrandA
16581,Become Community,Home,355.88,259,BrandC
16582,Time Discuss,Clothing,176.58,862,BrandB
16583,Perform Military,Clothing,206.84,964,BrandC
16584,Tell Design,Books,261.45,14,BrandB
16587,Institution Hand,Books,482.98,30,BrandD
16588,Event Whole,Books,362.04,939,BrandB
16589,Television Under,Home,47.24,557,BrandC
16590,If Wife,Electronics,145.17,347,BrandC
16591,Do Ground,Beauty,445.32,150,BrandA
16593,Fear Edge,Clothing,133.64,753,BrandB
16596,Kid For,Toys,321.09,898,BrandC
16597,Soldier Really,Toys,202.68,159,BrandC
16599,Include Key,Books,452.43,966,BrandB
16601,Off Clear,Beauty,121.98,35,BrandB
16602,Nation Tv,Clothing,34.33,803,BrandB
16605,Chance Election,Toys,85.69,531,BrandC
16607,Military Recent,Home,230.73,604,BrandB
16608,Major Use,Toys,131.53,65,BrandC
16609,Something Remain,Clothing,199.0,181,BrandC
16610,Together Large,Beauty,80.31,353,BrandA
16612,Look Cover,Books,43.95,716,BrandA
16613,Expect Central,Toys,397.93,44,BrandB
16614,From Eat,Home,408.06,880,BrandA
16618,Be Special,Toys,56.19,129,BrandD
16620,Partner Shake,Books,126.96,619,BrandA
16621,Your Road,Toys,231.47,218,BrandA
16622,Baby Pick,Beauty,112.42,896,BrandD
16624,Explain Cost,Electronics,134.43,124,BrandA
16626,Law Bank,Beauty,499.5,81,BrandC
16628,Notice Human,Clothing,292.99,496,BrandC
16629,Assume Provide,Clothing,455.19,162,BrandD
16630,Approach Anything,Toys,443.62,834,BrandC
16631,Congress Candidate,Toys,242.71,859,BrandC
16632,West Over,Electronics,143.7,973,BrandC
16633,Gas Act,Toys,126.8,924,BrandA
16635,Generation Describe,Toys,385.74,879,BrandD
16637,Yourself Thank,Books,148.18,997,BrandC
16639,Government Particularly,Beauty,379.7,140,BrandA
16641,Any If,Books,468.15,881,BrandB
16642,Game Significant,Clothing,318.43,151,BrandB
16643,Sing Owner,Home,177.83,160,BrandB
16644,Heart Fight,Toys,184.26,556,BrandD
16645,Purpose Full,Beauty,434.57,455,BrandC
16647,Rule Protect,Clothing,378.36,427,BrandA
16649,Understand Glass,Beauty,352.4,567,BrandC
16655,Government Glass,Clothing,295.9,892,BrandD
16656,General Most,Electronics,488.94,294,BrandC
16660,Share Herself,Clothing,432.61,242,BrandA
16661,Pay Boy,Clothing,389.35,153,BrandC
16662,Still Many,Home,344.89,179,BrandD
16664,Phone Often,Beauty,307.84,245,BrandC
16665,Gun Card,Books,476.92,659,BrandB
16666,Evidence Market,Toys,411.19,259,BrandC
16670,Thing As,Electronics,411.62,880,BrandC
16672,Current Soldier,Electronics,144.01,145,BrandD
16674,Return Start,Books,34.94,424,BrandD
16676,Hold Drug,Books,74.61,738,BrandD
16677,Require Culture,Home,313.89,784,BrandB
16678,Four Still,Clothing,375.13,304,BrandD
16683,Country Instead,Beauty,167.33,86,BrandD
16684,Because Answer,Books,449.92,54,BrandD
16688,Maintain Data,Electronics,483.82,435,BrandC
16690,Me Analysis,Home,321.57,37,BrandA
16693,Science Word,Beauty,59.9,464,BrandA
16696,Build Trouble,Clothing,364.44,307,BrandA
16697,Fund Food,Books,132.83,782,BrandD
16700,Three Bank,Books,471.5,370,BrandC
16704,Medical That,Books,181.19,805,BrandD
16708,House Evidence,Beauty,274.22,866,BrandD
16717,Once Age,Beauty,212.82,449,BrandA
16719,Any Rather,Books,228.99,212,BrandD
16720,Consider Save,Home,128.53,806,BrandC
16721,Senior Present,Books,259.69,386,BrandA
16723,Consider Husband,Home,78.25,414,BrandD
16724,Because Back,Beauty,42.55,560,BrandB
16725,Prevent Happen,Toys,245.56,575,BrandC
16726,Need Three,Home,139.55,168,BrandC
16730,Nearly Ago,Clothing,464.33,903,BrandA
16731,Magazine Box,Electronics,17.11,412,BrandB
16732,Member Data,Beauty,403.58,640,BrandA
16733,Painting Group,Toys,342.41,38,BrandB
16734,Medical Hear,Toys,22.53,944,BrandA
16736,Defense Meeting,Toys,77.71,301,BrandB
16739,Material Than,Toys,463.82,131,BrandB
16740,Relate What,Toys,186.85,188,BrandC
16742,Dinner About,Books,97.2,574,BrandC
16744,Stop Evidence,Home,77.26,87,BrandA
16747,Discover Probably,Electronics,139.33,3,BrandC
16750,Partner Mother,Electronics,64.14,613,BrandB
16751,Serious Between,Home,469.44,610,BrandB
16752,Sort Growth,Books,381.95,739,BrandD
16754,Experience My,Beauty,14.89,293,BrandC
16756,Easy Hit,Books,363.26,752,BrandB
16757,Upon Far,Books,127.41,789,BrandD
16760,Voice Seek,Clothing,380.88,507,BrandD
16763,Evening Attention,Toys,418.09,737,BrandC
16764,Loss Commercial,Beauty,193.75,486,BrandB
16766,Claim Area,Books,359.6,380,BrandC
16769,Son Head,Books,305.59,384,BrandD
16770,Alone Couple,Toys,28.23,599,BrandD
16771,Page Fill,Toys,345.82,681,BrandD
16772,Spring Wife,Beauty,143.11,963,BrandD
16773,Every Through,Clothing,237.87,654,BrandD
16774,Law Break,Clothing,266.05,81,BrandC
16779,Floor Major,Home,340.98,85,BrandC
16780,Character Eat,Beauty,68.88,90,BrandB
16781,Pick Decision,Books,373.23,425,BrandD
16782,Collection Art,Beauty,40.73,636,BrandC
16783,Task Environment,Electronics,219.45,189,BrandB
16785,Forward Letter,Electronics,153.32,652,BrandD
16788,Us Buy,Home,427.99,632,BrandA
16790,Election Ever,Home,238.71,745,BrandB
16795,Whatever Much,Electronics,294.57,591,BrandA
16798,Public Few,Clothing,128.01,451,BrandB
16804,Develop Different,Beauty,478.41,199,BrandB
16805,Have Card,Beauty,210.28,164,BrandB
16806,Across Significant,Home,168.97,727,BrandB
16808,Never Important,Books,127.14,918,BrandA
16810,Least Least,Toys,389.26,95,BrandD
16811,Seek Identify,Clothing,372.11,552,BrandB
16813,Show Least,Home,371.84,348,BrandD
16814,Enter Way,Electronics,218.38,968,BrandD
16817,Economy Room,Clothing,330.6,859,BrandB
16820,Indicate Across,Electronics,24.45,290,BrandD
16823,Especially Use,Toys,43.79,270,BrandD
16824,Wear Sing,Beauty,183.24,807,BrandB
16827,Get Her,Books,313.98,334,BrandA
16828,Less Which,Home,133.06,829,BrandC
16829,Put You,Clothing,289.08,628,BrandC
16830,Throughout Yet,Home,134.47,997,BrandD
16832,Technology Such,Beauty,42.11,98,BrandD
16834,Executive Dinner,Books,423.89,565,BrandD
16835,Film Decide,Home,86.59,240,BrandD
16837,Local Rate,Books,107.1,209,BrandD
16842,Leader Door,Beauty,434.57,493,BrandC
16843,Say Be,Books,404.27,412,BrandD
16846,Magazine About,Electronics,92.78,714,BrandB
16847,Many Majority,Beauty,82.16,182,BrandD
16849,Hour Question,Electronics,293.58,71,BrandB
16851,Represent Exist,Beauty,423.59,842,BrandD
16854,Weight Poor,Toys,215.94,222,BrandB
16855,Professional Environmental,Home,376.64,873,BrandA
16856,Out Green,Toys,454.06,574,BrandA
16857,Weight Plant,Home,86.93,247,BrandA
16860,Maintain Two,Clothing,261.42,241,BrandD
16866,Drug Father,Electronics,167.68,391,BrandA
16868,Program According,Books,26.3,762,BrandB
16869,Something Year,Clothing,318.31,565,BrandC
16872,Actually Allow,Books,162.67,447,BrandB
16878,Day Woman,Home,249.85,153,BrandD
16880,Soon West,Books,332.46,405,BrandC
16882,Traditional Pretty,Toys,206.18,390,BrandB
16883,Serious Without,Clothing,398.07,429,BrandD
16886,New What,Home,415.01,705,BrandA
16891,Thus They,Electronics,320.97,411,BrandD
16894,Such Fly,Electronics,117.78,976,BrandC
16896,Right Front,Clothing,436.71,862,BrandB
16899,Identify Second,Clothing,301.2,502,BrandA
16901,Family Several,Clothing,427.77,656,BrandD
16903,Land Body,Beauty,307.09,934,BrandC
16906,Less No,Clothing,410.53,476,BrandA
16910,Style Democrat,Electronics,428.13,58,BrandB
16911,Each Continue,Beauty,447.93,311,BrandB
16912,Lawyer Figure,Toys,8.91,182,BrandA
16913,Western City,Toys,16.76,685,BrandC
16914,Buy Do,Home,377.84,757,BrandA
16917,Black Future,Books,419.67,827,BrandC
16919,Decide Goal,Home,220.44,956,BrandC
16921,Manage Process,Electronics,382.41,83,BrandA
16922,Myself Official,Home,53.12,562,BrandD
16923,But Public,Books,415.51,743,BrandC
16928,Who Service,Toys,410.84,328,BrandC
16929,Tv Operation,Books,21.09,462,BrandB
16930,Today Claim,Electronics,177.19,528,BrandA
16937,Establish Federal,Home,419.99,336,BrandD
16938,Myself Green,Home,79.43,939,BrandC
16940,Executive Foot,Beauty,144.56,451,BrandB
16941,Lose Dinner,Clothing,42.83,829,BrandB
16942,Manage National,Beauty,463.43,977,BrandB
16943,Allow Assume,Beauty,171.41,109,BrandA
16944,Product Measure,Home,360.02,936,BrandA
16948,Trade More,Beauty,316.17,945,BrandA
16949,Total Issue,Clothing,428.27,289,BrandD
16950,Population Response,Beauty,293.5,530,BrandB
16951,Painting Development,Home,326.24,502,BrandB
16953,Little Here,Books,423.77,170,BrandA
16956,Six Last,Home,338.73,198,BrandA
16958,You Modern,Toys,241.97,158,BrandD
16965,Major Economic,Beauty,73.9,446,BrandB
16969,Treat Life,Toys,201.72,807,BrandA
16970,Pretty Expect,Books,273.41,701,BrandA
16971,Likely Simply,Electronics,469.72,897,BrandC
16972,Thus Current,Toys,168.43,883,BrandC
16973,Raise Similar,Home,288.53,473,BrandC
16974,Write Activity,Home,203.29,336,BrandB
16975,Ahead Beautiful,Toys,88.64,414,BrandB
16976,Action Father,Books,414.59,558,BrandB
16980,Many Truth,Clothing,34.18,570,BrandC
16981,Activity Professor,Toys,8.53,782,BrandC
16983,Whose Identify,Beauty,337.64,815,BrandC
16984,Us Follow,Toys,54.41,599,BrandA
16986,Defense Beat,Clothing,285.56,22,BrandD
16988,Interesting Summer,Toys,66.25,349,BrandA
16989,Listen So,Books,225.76,749,BrandB
16991,North Realize,Beauty,398.73,64,BrandC
16992,Source Strategy,Beauty,102.43,506,BrandD
16993,Design Sell,Toys,392.46,409,BrandC
16995,Type Research,Books,224.55,133,BrandB
16998,Carry Agency,Electronics,338.73,686,BrandB
16999,Science Second,Books,288.8,401,BrandD
17002,Today Republican,Books,490.23,898,BrandB
17005,Bill Continue,Toys,95.83,737,BrandB
17011,Teach Second,Clothing,131.51,731,BrandA
17013,Ten Before,Electronics,241.6,536,BrandC
17017,Determine Four,Beauty,200.69,256,BrandA
17018,Outside Country,Home,125.35,467,BrandC
17020,Member Would,Electronics,94.67,548,BrandB
17022,Body Factor,Clothing,303.41,246,BrandA
17024,Likely Health,Toys,309.51,826,BrandD
17027,Heart Avoid,Beauty,130.45,951,BrandA
17028,Floor Make,Books,495.6,426,BrandD
17029,Begin Can,Clothing,280.02,650,BrandD
17036,Subject Energy,Clothing,56.37,958,BrandA
17037,Year Support,Books,405.3,805,BrandD
17038,Position Father,Toys,289.18,484,BrandB
17041,Writer Ever,Toys,210.27,659,BrandD
17046,Media Measure,Electronics,78.31,941,BrandA
17048,Put Color,Toys,99.68,311,BrandA
17049,Voice Stay,Books,268.88,1,BrandA
17051,Trial Rate,Beauty,266.31,499,BrandA
17052,Stay Model,Home,132.38,995,BrandA
17053,Study Challenge,Clothing,448.07,506,BrandC
17055,Nothing Right,Books,257.88,326,BrandB
17056,Police Contain,Beauty,188.26,442,BrandA
17058,Top Have,Home,246.33,445,BrandD
17065,Sure Behind,Electronics,216.07,594,BrandA
17069,Heart Note,Toys,54.6,496,BrandC
17070,Animal Sell,Beauty,349.98,236,BrandA
17072,Doctor Garden,Books,294.75,146,BrandB
17076,Instead Ahead,Clothing,169.05,95,BrandC
17078,Run Increase,Books,131.78,75,BrandC
17082,Necessary They,Toys,141.55,624,BrandD
17083,Human Group,Books,308.77,111,BrandA
17085,Identify Head,Electronics,227.88,76,BrandD
17086,Short Real,Beauty,264.94,850,BrandC
17090,Along Past,Clothing,308.03,529,BrandD
17092,Morning Administration,Home,249.67,410,BrandB
17093,Not Debate,Electronics,42.97,145,BrandC
17094,Sort Work,Books,155.94,747,BrandD
17095,Street What,Home,29.12,734,BrandB
17099,Woman Career,Clothing,158.12,326,BrandA
17100,Spring Machine,Clothing,485.6,488,BrandA
17101,Democratic Ago,Electronics,354.71,468,BrandC
17104,Trouble Very,Books,91.81,862,BrandD
17108,Great Seven,Clothing,273.3,55,BrandD
17110,Choose Program,Electronics,302.81,247,BrandC
17114,Street Dark,Books,330.91,828,BrandC
17119,Yes Decision,Electronics,454.45,768,BrandD
17122,Choice Run,Home,394.37,340,BrandA
17126,Phone Help,Electronics,481.22,689,BrandA
17128,Sit Group,Home,51.49,728,BrandC
17129,Decade Heavy,Electronics,268.86,709,BrandC
17130,Save Cause,Books,330.56,421,BrandB
17132,Whose Time,Toys,340.25,465,BrandB
17133,Here Get,Home,277.01,401,BrandD
17135,Leave Machine,Home,278.58,695,BrandB
17142,Picture Parent,Books,84.92,775,BrandD
17143,Reflect Street,Toys,28.91,34,BrandC
17145,Eight Leg,Books,191.02,874,BrandC
17148,Sell Scientist,Books,311.54,914,BrandD
17149,Four Would,Books,193.29,890,BrandA
17150,Billion Need,Toys,90.68,22,BrandA
17151,Card Citizen,Electronics,206.33,837,BrandD
17152,Young But,Beauty,338.81,237,BrandB
17153,Study Particularly,Beauty,10.23,443,BrandB
17154,Green Teach,Beauty,328.82,203,BrandA
17156,Rule Perhaps,Toys,146.46,983,BrandB
17164,Turn Still,Electronics,139.93,760,BrandC
17165,Including Rule,Clothing,268.36,583,BrandB
17166,Car Central,Home,129.42,748,BrandC
17170,Democratic Let,Books,296.32,819,BrandB
17171,Voice People,Toys,106.0,440,BrandC
17172,Various Edge,Electronics,323.43,543,BrandC
17175,Husband Leg,Books,29.02,645,BrandC
17177,Apply Than,Toys,225.59,564,BrandA
17180,Seek Station,Clothing,154.56,190,BrandC
17183,Magazine Put,Books,358.33,399,BrandD
17184,Social Number,Home,32.95,944,BrandB
17188,Career But,Home,337.65,509,BrandA
17190,Cover Red,Electronics,183.11,686,BrandC
17191,Station Case,Electronics,301.63,13,BrandD
17195,Skin Determine,Clothing,271.62,39,BrandA
17196,Speech Task,Books,115.53,766,BrandD
17200,Test Arrive,Home,63.71,384,BrandA
17203,Local Couple,Home,19.53,165,BrandA
17204,Cultural Beautiful,Clothing,151.35,468,BrandA
17207,Look Wear,Beauty,467.14,363,BrandD
17209,Relationship Vote,Books,285.43,428,BrandC
17211,Animal Onto,Electronics,122.28,606,BrandB
17212,Position His,Toys,223.21,136,BrandB
17213,Prepare Key,Electronics,495.58,307,BrandD
17214,Local Control,Electronics,450.03,492,BrandC
17215,Positive Rule,Books,220.36,668,BrandC
17216,Easy Include,Beauty,382.91,914,BrandA
17217,Eight Break,Clothing,39.32,931,BrandC
17218,Red Across,Clothing,365.18,107,BrandC
17219,Huge Home,Electronics,224.87,716,BrandD
17220,Outside Church,Clothing,146.45,150,BrandD
17223,International Rather,Electronics,428.36,477,BrandD
17224,Project Artist,Beauty,305.59,709,BrandB
17225,Above Own,Books,16.31,496,BrandA
17238,Walk Pm,Clothing,471.66,86,BrandA
17244,Road Data,Clothing,216.93,33,BrandD
17245,Southern Simply,Electronics,450.68,805,BrandB
17250,Floor Prepare,Toys,359.23,430,BrandB
17251,Trouble Interesting,Books,142.18,682,BrandB
17252,World Should,Beauty,208.11,47,BrandB
17253,Eat Control,Clothing,364.69,695,BrandA
17256,Executive Focus,Clothing,326.39,805,BrandB
17257,Front Than,Books,237.72,162,BrandD
17258,Detail Relationship,Books,63.66,139,BrandA
17260,Man Future,Electronics,396.52,199,BrandC
17261,Air International,Toys,149.05,350,BrandB
17263,Start Responsibility,Books,240.88,473,BrandC
17266,Provide Until,Toys,93.31,682,BrandA
17269,Spend Simply,Clothing,296.43,163,BrandA
17270,Official Teacher,Home,372.2,190,BrandD
17271,Realize Mean,Home,54.75,707,BrandD
